143   1,,
0.8059,0.000568321,0
0.804129438,0.000787606,0
0.802038127,0.001046461,0
0.799568688,0.001352139,0
0.796652459,0.001713102,0
0.79320772,0.002139423,0
0.789138892,0.00264303,0
0.784330973,0.003238106,0
0.778649297,0.003941415,0
0.771932201,0.004772862,0
0.763988848,0.00575598,0
0.754592054,0.006916798,0
0.743469828,0.008278769,0
0.730298924,0.00986333,0
0.714691059,0.01168966,0
0.696181873,0.01377404,0
0.677546241,0.015782584,0
0.658809389,0.017717067,0
0.639969622,0.019585546,0
0.621026379,0.021397048,0
0.601979738,0.023158745,0
0.582826477,0.024875071,0
0.563568046,0.026546507,0
0.544202188,0.02816959,0
0.524728985,0.029736904,0
0.505146501,0.031237732,0
0.485454577,0.032658372,0
0.465652485,0.033983514,0
0.445738213,0.035196957,0
0.425710711,0.036282343,0
0.405570303,0.037224763,0
0.385316666,0.03801116,0
0.36494706,0.038630897,0
0.344459632,0.039072691,0
0.323856315,0.039344199,0
0.303134933,0.039432365,0
0.28229307,0.039342668,0
0.261331288,0.039078252,0
0.240247897,0.038642421,0
0.219041847,0.038037432,0
0.197712253,0.037261431,0
0.176258067,0.036306359,0
0.154678563,0.035154486,0
0.132971566,0.033774383,0
0.111130628,0.032116888,0
0.09266206,0.030456815,0
0.077072569,0.028830428,0
0.063937366,0.027269399,0
0.052891459,0.025799921,0
0.043619176,0.024441174,0
0.035850623,0.023202828,0
0.029355794,0.022026617,0
0.023935875,0.020811965,0
0.01942759,0.019503102,0
0.015683539,0.018096082,0
0.012585821,0.01661927,0
0.010031763,0.015113607,0
0.007931104,0.013618421,0
0.006214456,0.012165141,0
0.004815333,0.010775528,0
0.003683285,0.009462797,0
0.002774553,0.008233316,0
0.00205029,0.007088535,0
0.001479955,0.006026843,0
0.001037032,0.005044773,0
0.000697668,0.004137732,0
0.00044389,0.003300886,0
0.000260467,0.002529075,0
0.000134988,0.001817627,0
5.60906E-05,0.001161785,0
1.32974E-05,0.000557199,0
0,0,0
1.32974E-05,-0.000557199,0
5.60906E-05,-0.001161785,0
0.000134988,-0.001817627,0
0.000260467,-0.002529075,0
0.00044389,-0.003300886,0
0.000697668,-0.004137732,0
0.001037032,-0.005044773,0
0.001479955,-0.006026843,0
0.00205029,-0.007088535,0
0.002774553,-0.008233316,0
0.003683285,-0.009462797,0
0.004815333,-0.010775528,0
0.006214456,-0.012165141,0
0.007931104,-0.013618421,0
0.010031763,-0.015113607,0
0.012585821,-0.01661927,0
0.015683539,-0.018096082,0
0.01942759,-0.019503102,0
0.023935875,-0.020811965,0
0.029355794,-0.022026617,0
0.035850623,-0.023202828,0
0.043619176,-0.024441174,0
0.052891459,-0.025799921,0
0.063937366,-0.027269399,0
0.077072569,-0.028830428,0
0.09266206,-0.030456815,0
0.111130628,-0.032116888,0
0.132971566,-0.033774383,0
0.154678563,-0.035154486,0
0.176258067,-0.036306359,0
0.197712253,-0.037261431,0
0.219041847,-0.038037432,0
0.240247897,-0.038642421,0
0.261331288,-0.039078252,0
0.28229307,-0.039342668,0
0.303134933,-0.039432365,0
0.323856315,-0.039344199,0
0.344459632,-0.039072691,0
0.36494706,-0.038630897,0
0.385316666,-0.03801116,0
0.405570303,-0.037224763,0
0.425710711,-0.036282343,0
0.445738213,-0.035196957,0
0.465652485,-0.033983514,0
0.485454577,-0.032658372,0
0.505146501,-0.031237732,0
0.524728985,-0.029736904,0
0.544202188,-0.02816959,0
0.563568046,-0.026546507,0
0.582826477,-0.024875071,0
0.601979738,-0.023158745,0
0.621026379,-0.021397048,0
0.639969622,-0.019585546,0
0.658809389,-0.017717067,0
0.677546241,-0.015782584,0
0.696181873,-0.01377404,0
0.714691059,-0.01168966,0
0.730298924,-0.00986333,0
0.743469828,-0.008278769,0
0.754592054,-0.006916798,0
0.763988848,-0.00575598,0
0.771932201,-0.004772862,0
0.778649297,-0.003941415,0
0.784330973,-0.003238106,0
0.789138892,-0.00264303,0
0.79320772,-0.002139423,0
0.796652459,-0.001713102,0
0.799568688,-0.001352139,0
0.802038127,-0.001046461,0
0.804129438,-0.000787606,0
0.8059,-0.000568321,0
